Shop;DayOfYear;TimePeriod;pharm_ItemsSold;pharm_Revenue
24;89;11;21;62.68
24;23;11;21;36.78
37;69;11;21;63.93
37;71;11;21;68.16
47;39;11;21;82.76
47;20;11;21;70.44
36;76;11;21;57.3
47;58;11;21;54.63
48;9;11;21;62.31
29;85;11;21;78.13
22;86;11;21;45.95
22;10;11;21;46.96
22;1;11;21;67.71
22;7;11;21;71.07
22;26;11;21;45.16
26;8;11;21;78.2
26;91;11;21;70.2
26;37;11;21;63.72
26;85;11;21;59.16
35;65;11;21;74.31
35;81;11;21;60.35
33;8;11;21;84.45
33;24;11;21;73.59
33;88;11;21;60.8
33;91;11;21;84.74
33;53;11;21;67.37
31;9;11;21;72.13
31;32;11;21;49.75
31;36;11;21;70.68
19;63;11;21;62.25
19;65;11;21;68.52
19;85;11;21;59.34
19;17;11;21;64.27
19;18;11;21;80.77
19;9;11;21;61.3
47;73;11;21;62.92
47;28;11;21;67.43
47;43;11;21;66
34;80;11;21;48.31
34;5;11;21;58.9
27;74;11;13;49.96
17;70;11;13;32.58
17;43;11;13;31.97
17;49;11;13;44.03
17;80;11;13;39.23
17;3;11;13;44.65
17;22;11;13;32.52
25;73;11;13;33.77
25;82;11;13;38.13
25;5;11;13;47.94
25;24;11;13;43.87
20;27;11;13;46.55
20;72;11;13;41.08
20;49;11;13;60.06
20;90;11;13;47.3
20;87;11;13;28.64
23;91;11;13;41.96
23;51;11;13;32.72
23;48;11;13;20.49
23;39;11;13;47.63
23;25;11;13;29.13
38;19;11;13;42.35
38;31;11;13;31.76
38;80;11;13;42.95
38;43;11;13;50.59
38;62;11;13;39.72
38;67;11;13;32.27
38;13;11;13;25.47
37;74;11;13;25.6
37;23;11;13;30.83
37;22;11;13;56.39
37;58;11;13;37.85
37;52;11;13;40.03
37;36;11;13;14.62
37;27;11;13;22.51
37;72;11;13;34.14
36;7;11;13;39.78
34;75;11;13;20.03
34;11;11;13;45.17
34;67;11;13;36.78
34;74;11;13;30.56
34;66;11;13;45.73
18;52;11;13;52.68
18;18;11;13;39.64
18;30;11;13;54.23
24;11;11;13;41.15
37;47;11;13;23.61
36;66;11;13;20.61
36;68;11;13;49.29
22;3;11;13;53.74
22;36;11;13;43.54
26;60;11;13;35.65
35;78;11;13;62.48
35;40;11;13;31.06
35;39;11;13;31.98
33;31;11;13;41.95
33;71;11;13;45.8
33;78;11;13;41.01
33;23;11;13;36.31
31;58;11;13;39.16
19;15;11;13;43.55
28;46;11;13;48.18
47;65;11;13;57.35
47;15;11;13;33.73
18;76;11;13;38.68
18;85;11;13;34.18
18;3;11;13;40.16
34;78;11;13;35.4
21;7;11;16;62.87
27;37;11;16;71.3
27;72;11;16;46.49
27;10;11;16;58.98
17;39;11;16;42.76
17;44;11;16;53.16
17;53;11;16;46.76
17;2;11;16;42.47
17;10;11;16;37.19
25;39;11;16;44.24
25;53;11;16;39.18
20;58;11;16;57.39
20;69;11;16;37.34
20;70;11;16;60.04
20;78;11;16;71.14
20;45;11;16;47.89
20;24;11;16;52.45
20;73;11;16;35.92
20;55;11;16;54.39
20;92;11;16;53.33
20;19;11;16;41.48
23;69;11;16;47.47
23;74;11;16;49.66
23;53;11;16;59.81
38;56;11;16;27.91
38;57;11;16;48.58
38;6;11;16;42.2
38;36;11;16;51.96
37;73;11;16;46.04
37;89;11;16;42.78
36;75;11;16;38.13
36;3;11;16;35.38
34;49;11;16;64.19
34;19;11;16;68.09
18;91;11;16;39.63
18;25;11;16;44.45
24;88;11;16;59.6
36;56;11;16;47.34
37;32;11;16;40.3
34;90;11;16;42.01
36;9;11;16;46.52
36;43;11;16;31.98
36;54;11;16;53.1
36;13;11;16;42.59
47;80;11;16;53.14
22;47;11;16;56.43
22;32;11;16;44.99
22;17;11;16;52.65
22;65;11;16;63.97
26;36;11;16;63.52
26;1;11;16;69.71
35;4;11;16;40.05
35;58;11;16;34.74
35;30;11;16;47.46
33;19;11;16;54.86
33;33;11;16;46.03
33;82;11;16;34.43
31;7;11;16;39.7
31;43;11;16;53.68
31;82;11;16;35.28
31;88;11;16;53.07
31;81;11;16;34.84
31;4;11;16;53.89
47;57;11;16;62.1
47;51;11;16;32.99
18;48;11;16;56.15
18;78;11;16;39.64
34;21;11;16;38.2
27;81;11;14;53.27
27;82;11;14;46.72
27;39;11;14;32.8
27;60;11;14;58.3
27;43;11;14;53.53
27;38;11;14;49.23
27;77;11;14;19.31
17;69;11;14;27.24
17;79;11;14;41.85
17;68;11;14;44.02
17;60;11;14;55.6
17;50;11;14;37.7
17;52;11;14;54.44
17;26;11;14;39.9
25;69;11;14;38.08
25;51;11;14;45.13
20;15;11;14;39.16
20;38;11;14;38.92
20;67;11;14;52.26
23;66;11;14;40.44
23;54;11;14;32.73
23;10;11;14;38.18
23;31;11;14;31.23
23;4;11;14;48.91
23;83;11;14;50.96
38;50;11;14;32.55
38;8;11;14;57.07
38;23;11;14;41.53
38;74;11;14;56.77
38;20;11;14;61.37
37;30;11;14;37.42
37;48;11;14;40.81
36;52;11;14;42.65
36;88;11;14;28.79
34;14;11;14;33.71
34;55;11;14;30.68
34;25;11;14;45.81
34;34;11;14;44.56
18;69;11;14;46.47
18;71;11;14;50.43
18;82;11;14;29.88
18;87;11;14;51.88
24;43;11;14;37
24;65;11;14;50.98
24;72;11;14;44.66
24;40;11;14;39.77
37;82;11;14;30.56
37;87;11;14;36.64
36;81;11;14;34.22
36;72;11;14;54.22
36;19;11;14;45.25
36;65;11;14;48.95
36;70;11;14;29.26
29;60;11;14;27.38
22;40;11;14;52.07
26;65;11;14;34.57
26;86;11;14;40.57
35;89;11;14;32.03
35;37;11;14;36.49
33;65;11;14;37.43
31;60;11;14;36.1
31;87;11;14;45.01
31;89;11;14;48.2
31;5;11;14;41.4
31;34;11;14;55.88
34;86;11;14;46.53
34;37;11;14;36.11
34;16;11;14;29.39
21;59;11;24;71.81
21;30;11;24;76.87
21;33;11;24;70.47
21;75;11;24;72.72
27;80;11;24;86.03
27;49;11;24;71.33
27;4;11;24;78.75
25;49;11;24;62.45
25;77;11;24;52.89
25;90;11;24;94.68
25;84;11;24;63.36
20;23;11;24;90.15
20;77;11;24;79.23
20;43;11;24;94.3
23;73;11;24;76.22
36;27;11;24;80.99
18;77;11;24;59.61
18;5;11;24;69.06
18;36;11;24;89.54
18;20;11;24;60
24;51;11;24;82.93
30;79;11;24;99.61
30;81;11;24;59.04
36;53;11;24;55.06
37;33;11;24;83.79
36;26;11;24;66.74
28;44;11;24;63.93
28;1;11;24;77.59
28;30;11;24;68.35
47;66;11;24;77.48
47;88;11;24;49.76
30;16;11;24;82.26
48;38;11;24;76.72
48;58;11;24;76.77
29;58;11;24;90.74
22;67;11;24;75.57
22;24;11;24;91.01
22;37;11;24;82.82
22;35;11;24;95.15
22;77;11;24;61.94
26;43;11;24;89.51
26;74;11;24;59.59
26;82;11;24;63.17
26;72;11;24;65.02
26;56;11;24;85.31
35;85;11;24;60.66
35;45;11;24;71.41
35;60;11;24;67.43
33;7;11;24;61.53
31;71;11;24;56.97
31;62;11;24;73.31
31;46;11;24;101.42
31;61;11;24;59.75
31;79;11;24;96.68
31;83;11;24;77.39
31;51;11;24;75.57
31;64;11;24;79.17
31;67;11;24;75.36
19;51;11;24;60.19
19;68;11;24;86.76
19;2;11;24;72.54
19;50;11;24;44.56
19;77;11;24;65.4
19;27;11;24;71.64
28;86;11;24;57.47
47;11;11;24;64.44
47;19;11;24;104.35
21;77;11;23;50.58
21;36;11;23;68.46
21;56;11;23;80
27;89;11;23;69.23
27;23;11;23;71.38
27;27;11;23;50.93
27;25;11;23;79.45
27;29;11;23;85.38
17;77;11;23;66.55
17;25;11;23;66
17;23;11;23;67.85
25;6;11;23;77.51
25;14;11;23;74.63
25;27;11;23;74.13
25;20;11;23;68.37
25;11;11;23;72.77
20;16;11;23;64.23
20;26;11;23;58.73
20;79;11;23;80.14
23;78;11;23;76.76
36;28;11;23;69.25
34;30;11;23;63.02
18;53;11;23;71.51
18;41;11;23;43.84
18;86;11;23;74.17
24;57;11;23;62.47
24;31;11;23;63.73
30;10;11;23;66.54
36;33;11;23;101.51
28;15;11;23;65.87
47;50;11;23;87.07
48;2;11;23;62.84
48;46;11;23;71.95
48;60;11;23;56.27
48;30;11;23;76.1
48;65;11;23;82.23
29;66;11;23;70.21
29;9;11;23;66.01
29;63;11;23;60.16
22;4;11;23;62.21
22;51;11;23;67
22;2;11;23;68.56
22;16;11;23;82.99
22;29;11;23;57.19
26;19;11;23;58.65
26;25;11;23;83.9
26;7;11;23;62.89
26;6;11;23;82.91
26;14;11;23;53.23
35;88;11;23;93.98
33;85;11;23;70.24
33;3;11;23;63.87
33;76;11;23;51.75
33;84;11;23;62.97
33;58;11;23;54.82
31;74;11;23;37.58
31;19;11;23;69.55
31;68;11;23;91.57
31;40;11;23;74.01
19;86;11;23;61.03
19;55;11;23;65.55
28;65;11;23;77.96
47;74;11;23;60.57
47;82;11;23;39.11
18;16;11;23;50.66
34;40;11;23;55.28
27;64;11;11;30.15
27;34;11;11;22.99
27;1;11;11;22.47
27;26;11;11;34.93
27;79;11;11;37.87
27;85;11;11;37.27
17;58;11;11;23.13
17;65;11;11;41.06
17;54;11;11;50.4
17;73;11;11;25.28
17;48;11;11;37.21
17;31;11;11;37.58
17;37;11;11;23.99
25;62;11;11;21.51
25;2;11;11;15.41
25;80;11;11;36.23
25;88;11;11;26.89
25;23;11;11;24.95
20;52;11;11;30.12
20;64;11;11;40.62
20;47;11;11;23.59
23;67;11;11;35.78
23;50;11;11;45.87
23;75;11;11;34.56
23;46;11;11;31.67
23;34;11;11;35.31
38;21;11;11;28.92
38;92;11;11;28.75
38;22;11;11;31.33
38;10;11;11;39.38
38;18;11;11;32.67
36;50;11;11;34.99
36;77;11;11;34.38
36;79;11;11;53.22
36;87;11;11;22.84
34;54;11;11;17.24
34;51;11;11;32.78
34;6;11;11;30.51
34;59;11;11;42.09
34;44;11;11;34.79
34;56;11;11;32.54
18;44;11;11;34.1
18;67;11;11;30.27
18;72;11;11;32.61
18;8;11;11;28.17
18;32;11;11;43.82
18;34;11;11;32.45
24;33;11;11;20.59
40;57;11;11;21.45
36;10;11;11;46.68
28;5;11;11;25.26
36;8;11;11;17.87
22;42;11;11;30.09
22;64;11;11;46.63
26;89;11;11;25.2
35;23;11;11;32.44
33;47;11;11;35.14
33;10;11;11;31.35
31;8;11;11;34.22
19;84;11;11;26.91
19;56;11;11;28.19
18;54;11;11;27.18
18;19;11;11;42.25
34;91;11;11;40.61
34;60;11;11;24.89
21;41;11;43;129.39
21;71;11;26;101.82
21;74;11;53;155.15
21;80;11;43;118.47
21;85;11;25;66.45
21;88;11;19;69.3
21;90;11;36;98.35
21;83;11;28;66.82
21;39;11;40;101.03
21;45;11;19;51.5
21;69;11;41;139.19
21;89;11;33;102.46
21;11;11;36;137.51
21;22;11;41;119.98
21;28;11;31;99.58
21;29;11;26;72.86
21;37;11;33;81.05
21;6;11;28;63.18
21;9;11;22;66.72
21;12;11;28;95.54
21;20;11;41;110.88
21;24;11;32;94.14
21;26;11;39;159.95
21;18;11;29;83.5
21;3;11;19;37.83
21;48;11;26;90.65
21;52;11;58;211.53
21;57;11;31;95.16
21;67;11;27;84.13
21;68;11;25;85.71
21;76;11;37;111.81
21;78;11;27;82.76
21;82;11;57;209.26
21;84;11;52;155.2
21;92;11;33;82.83
21;62;11;26;66.52
21;42;11;25;64.57
21;46;11;39;85.21
21;51;11;46;176.51
21;55;11;30;83.1
21;60;11;31;91.77
21;66;11;46;156.73
21;72;11;45;148.01
21;91;11;22;64.72
21;17;11;31;97.19
21;21;11;34;73.56
21;38;11;40;112.06
21;4;11;26;92.5
21;8;11;22;59.65
21;13;11;37;94.44
21;14;11;32;117.88
21;25;11;35;123.68
21;53;11;48;138.84
21;61;11;29;79.32
21;44;11;34;101.38
21;47;11;41;114.81
21;63;11;38;118.4
21;65;11;30;87.14
21;73;11;38;104.78
21;50;11;29;72.08
21;49;11;35;104.09
21;54;11;26;113.86
21;58;11;31;112.13
21;70;11;32;140.66
21;79;11;33;114.8
21;81;11;76;241
21;86;11;27;81.17
21;35;11;34;84.14
21;2;11;26;82.32
21;10;11;27;89.49
21;16;11;40;115.2
21;34;11;41;116.79
21;23;11;36;81.97
21;1;11;9;23.1
21;15;11;31;83.63
21;27;11;55;135.7
21;31;11;28;62.54
27;42;11;30;93.82
27;62;11;22;52.95
27;57;11;25;51.66
27;61;11;26;65.12
27;75;11;35;103.16
27;58;11;28;76.19
27;67;11;29;103.39
27;71;11;29;99.28
27;73;11;34;100.97
27;78;11;6;21.65
27;88;11;3;6.79
27;45;11;8;19.67
27;32;11;26;61.81
27;13;11;57;136.04
27;16;11;9;28.23
27;22;11;18;56.84
27;30;11;6;13.6
27;33;11;36;99.05
27;31;11;4;20.31
27;47;11;9;19.7
27;50;11;19;35.58
27;63;11;32;96.58
27;40;11;25;67.64
27;51;11;25;78.04
27;56;11;6;12.87
27;84;11;19;43.04
27;52;11;27;64.2
27;11;11;26;67.6
27;21;11;37;117.46
27;7;11;18;66.36
27;17;11;29;87.83
27;36;11;8;29.16
27;28;11;6;7.79
27;41;11;29;105.45
27;55;11;27;61.67
27;14;11;27;107.6
27;2;11;19;45.29
27;6;11;45;148.1
27;70;11;31;107.31
27;20;11;32;91.69
17;76;11;26;65.91
17;83;11;28;107.38
17;47;11;6;26.35
17;55;11;22;97.42
17;7;11;26;78.79
17;6;11;30;96.45
17;20;11;27;74.55
17;9;11;29;88.12
17;34;11;32;99.07
17;72;11;4;11.12
17;84;11;18;62.66
17;88;11;5;12.45
17;92;11;8;25.46
17;64;11;9;28.64
17;66;11;28;84.38
17;90;11;26;77.38
17;59;11;7;13.36
17;87;11;22;54.72
17;41;11;22;89.18
17;45;11;10;24.27
17;61;11;7;22.36
17;75;11;10;37.22
17;82;11;10;29.77
17;28;11;32;123.41
17;13;11;18;63.61
17;12;11;29;73.9
17;29;11;6;18.1
17;1;11;5;12.95
17;4;11;18;73
17;18;11;31;86.79
17;24;11;8;22.26
17;27;11;30;85.01
17;32;11;10;44.53
17;33;11;31;124.96
17;36;11;8;19.58
17;38;11;4;12.07
25;41;11;59;174.74
25;34;11;25;70.67
25;42;11;44;143
25;48;11;29;84.96
25;54;11;7;11.43
25;76;11;28;93.03
25;56;11;41;118.28
25;68;11;31;73.82
25;92;11;9;32.77
25;44;11;9;26.9
25;9;11;18;44.52
25;21;11;26;100.49
25;28;11;39;106.67
25;13;11;35;110.8
25;35;11;19;62.78
25;40;11;27;71.21
25;60;11;8;22.76
25;71;11;25;68.26
25;83;11;41;143.53
25;43;11;30;80.3
25;45;11;19;73.78
25;47;11;19;57.82
25;50;11;18;60.68
25;52;11;19;53.57
25;58;11;9;29.23
25;59;11;18;66.8
25;63;11;35;99.33
25;64;11;25;91.29
25;67;11;9;25.43
25;78;11;5;20.58
25;86;11;18;23.11
25;87;11;7;19.57
25;89;11;8;32
25;91;11;19;76.29
25;65;11;7;16.33
25;8;11;22;78.2
25;15;11;8;21.18
25;17;11;22;53.76
25;18;11;27;94.63
25;3;11;31;68.8
25;22;11;10;22.34
25;25;11;19;61.22
25;26;11;28;98.27
25;29;11;25;78.74
25;30;11;18;46.81
25;31;11;27;97.25
25;36;11;19;52.59
25;32;11;37;88.22
25;37;11;18;40.69
25;12;11;4;14.91
20;82;11;8;29.07
20;63;11;9;24.52
20;76;11;25;86.25
20;65;11;5;12.86
20;66;11;9;23.96
20;89;11;6;16.72
20;6;11;19;54.2
20;18;11;25;53.39
20;30;11;10;42.46
20;34;11;22;94.24
20;80;11;8;18.51
20;62;11;18;56.56
20;46;11;18;55.92
20;54;11;10;39.52
20;74;11;8;14.51
20;14;11;19;59.17
20;3;11;10;25.04
20;28;11;10;34.32
20;32;11;28;75.19
20;5;11;18;31.8
20;8;11;8;19.1
20;12;11;10;30.15
20;22;11;22;60.46
20;33;11;10;25.14
20;1;11;18;53.85
20;84;11;19;63.73
20;51;11;18;65.94
20;59;11;22;78.99
20;60;11;25;78.69
20;71;11;6;12.17
20;40;11;6;22.92
20;48;11;9;23.22
20;75;11;19;54.68
20;81;11;9;14.95
20;17;11;26;62.28
20;35;11;25;73.85
20;37;11;7;18.73
20;20;11;27;113.97
20;31;11;10;27.29
23;43;11;22;65.17
23;72;11;22;68.26
23;85;11;22;65.38
23;45;11;19;61.85
23;56;11;8;28.31
23;68;11;9;13.34
23;63;11;10;26.31
23;26;11;28;51.83
23;36;11;25;113.33
23;15;11;18;67.26
23;17;11;8;19.5
23;22;11;10;43.82
23;24;11;4;13.31
23;13;11;18;44.48
23;3;11;9;23.51
23;55;11;19;58.76
23;62;11;10;24.53
23;90;11;10;31.7
23;58;11;22;58.55
23;76;11;28;88.67
23;81;11;7;31.23
23;88;11;6;19.72
23;41;11;4;7.15
23;9;11;27;102.06
23;21;11;28;71.31
23;37;11;9;30.73
23;1;11;2;5.42
23;11;11;9;17.19
23;16;11;6;12.06
23;23;11;10;32.37
23;30;11;10;28.19
23;32;11;1;1.2
23;28;11;6;12.88
23;14;11;1;0.26
23;42;11;4;9.9
23;64;11;18;38.1
23;84;11;8;22.8
23;57;11;22;80.03
23;77;11;5;10.68
23;20;11;9;26.72
23;35;11;7;25.01
23;12;11;9;21.29
23;7;11;7;20.97
38;84;11;5;10.43
38;90;11;10;30.27
38;7;11;10;34.14
38;59;11;10;10.68
38;72;11;6;7.55
38;75;11;6;16.4
38;55;11;5;14.58
38;60;11;5;15.78
38;61;11;8;21.26
38;66;11;7;22.24
38;71;11;7;25.65
38;78;11;10;43.95
38;79;11;10;35.89
38;82;11;7;20.53
38;83;11;9;26.54
38;88;11;5;8.7
38;52;11;9;36.72
38;68;11;2;2.22
38;89;11;9;16.98
38;64;11;4;17.73
38;4;11;9;23.14
38;35;11;8;26.79
38;17;11;9;17.51
38;5;11;9;41.65
38;12;11;7;15.58
38;14;11;8;23.41
38;25;11;9;27.32
38;26;11;7;11.61
38;28;11;9;27.5
38;32;11;6;12.89
38;9;11;8;12.21
38;40;11;6;15.33
38;44;11;10;24.65
38;53;11;19;86.41
38;58;11;6;13.7
38;76;11;9;37.11
38;39;11;7;25.23
38;42;11;10;33.71
38;45;11;9;16.54
38;47;11;8;21.21
38;49;11;1;3.05
38;51;11;7;26.42
38;54;11;9;17.82
38;70;11;1;2.2
38;73;11;6;21.2
38;85;11;22;52.31
38;86;11;8;23.09
38;63;11;2;6.72
38;46;11;1;4.12
38;15;11;9;21.53
38;34;11;9;27.33
38;3;11;9;23
38;29;11;6;15.05
38;30;11;10;50.04
38;1;11;1;5.04
38;2;11;5;11.74
38;16;11;8;32.88
38;27;11;4;11.66
38;33;11;7;3.22
38;38;11;8;24.45
38;11;11;6;13.65
37;65;11;8;24.07
37;86;11;19;53.04
37;67;11;8;26.69
37;88;11;6;17.58
37;91;11;4;11.11
37;75;11;9;15.81
37;16;11;8;31.35
37;10;11;4;13.75
37;12;11;3;12.03
37;15;11;7;16.98
37;18;11;7;18.93
37;21;11;9;30.76
37;24;11;3;7.91
37;28;11;9;33.11
37;29;11;1;1.13
37;2;11;2;1.39
37;6;11;18;62.29
37;14;11;4;8.38
37;85;11;8;21.07
37;40;11;9;28.53
37;44;11;7;22.05
37;54;11;6;27.09
37;7;11;2;5.57
37;8;11;7;27.5
37;31;11;4;14
37;4;11;6;11.4
37;26;11;10;17.02
37;3;11;6;20.12
37;11;11;6;11.54
37;62;11;19;68.14
37;78;11;8;29.99
37;59;11;6;3.54
36;39;11;6;15.47
36;34;11;19;63.51
36;36;11;5;13.88
36;29;11;18;38.86
36;62;11;8;21.52
36;67;11;9;20.36
36;92;11;6;23.64
36;63;11;10;28.85
36;74;11;6;29.19
36;61;11;9;20.99
36;73;11;7;17.51
36;6;11;26;104.6
36;14;11;29;87.12
36;31;11;10;31.09
36;4;11;22;43.71
36;5;11;5;13.74
34;84;11;9;34.51
34;77;11;10;37.55
34;76;11;8;26.58
34;85;11;5;13.76
34;8;11;5;17.78
34;9;11;8;29
34;13;11;18;32.24
34;45;11;9;14.19
34;73;11;27;60.71
34;43;11;10;37.67
34;46;11;8;24.07
34;62;11;6;21.04
34;71;11;5;11.87
34;36;11;10;33.47
34;38;11;5;8.69
34;35;11;9;20.75
34;1;11;1;3.84
34;10;11;9;25.79
34;20;11;18;55.11
34;22;11;10;17.17
34;28;11;19;51.91
34;17;11;8;16.04
18;42;11;27;85.5
18;43;11;8;19.92
18;46;11;28;73.39
18;56;11;19;51.83
18;80;11;19;54.1
18;83;11;38;131.25
18;60;11;5;11.86
18;40;11;5;12.54
18;61;11;8;22.73
18;68;11;22;71.67
18;73;11;7;21.7
18;79;11;26;95.49
18;89;11;5;17.54
18;65;11;7;14.5
18;21;11;19;28.5
18;14;11;22;72.98
18;33;11;7;20.95
18;11;11;35;106.36
18;17;11;29;95.66
18;35;11;10;31.54
18;9;11;10;32.68
18;1;11;2;4.29
18;4;11;19;54.96
18;26;11;10;23.26
18;29;11;6;23
18;15;11;9;40.27
24;44;11;19;61.67
24;45;11;8;10.07
24;50;11;25;86.03
24;52;11;10;28.83
24;61;11;19;72.46
24;73;11;22;85.89
24;75;11;19;70.15
24;80;11;29;77.32
24;81;11;27;86.36
24;66;11;22;55.73
24;82;11;10;18.89
24;58;11;7;25.87
24;39;11;19;54.02
24;60;11;10;32.49
24;92;11;8;16.31
24;67;11;10;27.94
24;53;11;3;10.72
24;3;11;25;83.97
24;5;11;27;90.54
24;15;11;22;74.11
24;19;11;28;89.04
24;22;11;35;146
24;26;11;42;124.74
24;29;11;9;13.43
24;30;11;25;89.85
24;36;11;27;87.91
24;32;11;27;78.48
24;4;11;19;88.37
24;9;11;4;8.81
24;12;11;18;29
24;18;11;7;24.24
24;25;11;28;45.95
24;37;11;6;16.92
20;61;11;9;11.1
23;70;11;22;85.46
37;53;11;10;16.84
37;46;11;2;6.52
34;52;11;6;31.76
24;46;11;4;11.56
24;8;11;2;11.72
37;38;11;3;1.83
30;92;11;37;116.87
30;64;11;25;69.29
30;54;11;34;125.11
30;65;11;30;114.13
30;72;11;32;68.06
30;74;11;26;65.62
30;78;11;46;157.4
30;80;11;31;87.11
30;86;11;25;72.94
30;88;11;19;45.78
30;82;11;31;93.23
30;50;11;35;113.16
30;51;11;38;144.32
30;53;11;40;173.11
30;59;11;35;112.65
30;60;11;34;110.68
30;61;11;25;57.08
30;71;11;26;94.45
30;75;11;56;179.54
30;85;11;27;93.63
30;89;11;47;117.19
30;12;11;47;125.17
30;14;11;32;81.66
30;15;11;30;106.88
30;26;11;39;143.36
30;31;11;37;149.91
30;32;11;38;124.74
30;3;11;29;110.49
30;9;11;46;122.24
30;20;11;96;336.2
30;22;11;60;191.08
30;23;11;28;93.86
30;25;11;37;93.07
30;29;11;41;99.67
30;11;11;55;203.03
30;46;11;43;144.75
30;68;11;50;129.27
30;83;11;65;194.59
30;39;11;42;148.24
30;40;11;39;104.19
30;44;11;30;97.9
30;47;11;39;113.3
30;52;11;30;90.41
30;57;11;25;61.71
30;58;11;38;107.95
30;69;11;82;286.72
30;73;11;42;141.81
30;84;11;44;119.22
30;37;11;41;126.52
30;4;11;34;95.78
30;5;11;43;148.45
30;24;11;45;140.38
30;8;11;41;149.16
30;17;11;28;85.36
30;19;11;47;124.86
30;33;11;54;151.29
30;36;11;36;84.07
37;61;11;10;44.93
37;70;11;30;62.96
37;50;11;3;11.88
37;64;11;7;14.49
37;80;11;7;19.7
37;84;11;18;62.56
37;43;11;7;26.04
37;42;11;5;20.96
37;51;11;5;17.12
37;56;11;2;8.67
37;57;11;7;23.09
37;60;11;18;62.75
37;76;11;10;26.93
37;83;11;9;29.22
37;55;11;5;11.67
37;49;11;3;8.56
37;35;11;6;15.1
37;34;11;7;26.03
34;79;11;7;24.23
48;17;11;33;88.83
20;91;11;18;50.28
34;81;11;6;18.96
34;87;11;7;23.21
47;24;11;30;87.28
47;55;11;33;68.9
47;27;11;30;72.41
47;41;11;64;170.88
47;63;11;8;25.45
36;41;11;22;60.04
36;64;11;9;29.69
36;85;11;2;10.53
36;78;11;8;20.25
36;83;11;9;26.7
36;90;11;10;44.58
36;91;11;10;34.81
36;45;11;27;59.73
36;40;11;25;96.62
36;2;11;18;57.05
36;11;11;19;38.4
36;18;11;22;65.17
36;21;11;31;97.05
36;37;11;1;4.99
28;68;11;35;133.17
28;47;11;53;146.34
28;49;11;40;138.63
28;77;11;31;78.34
28;78;11;38;112.23
28;82;11;9;21.52
28;87;11;30;92.8
28;64;11;26;72.75
28;54;11;37;100.31
28;91;11;42;143.66
28;39;11;48;123.76
28;43;11;26;90.22
28;51;11;36;107.08
28;53;11;31;103.56
28;56;11;29;78.38
28;59;11;36;118.39
28;60;11;29;83.4
28;74;11;31;107.76
28;84;11;34;90.62
28;83;11;47;130.89
28;57;11;27;84.83
28;3;11;29;85.93
28;7;11;10;33.48
28;9;11;25;72.37
28;11;11;29;108.26
28;14;11;43;111.39
28;20;11;50;155.26
28;24;11;52;164.47
28;26;11;48;117.16
28;31;11;43;129.47
28;34;11;47;144.9
28;2;11;25;77.39
28;8;11;40;92.31
28;10;11;39;89.95
28;18;11;39;113.37
28;19;11;36;112.25
28;22;11;36;96.85
28;23;11;54;192.3
28;28;11;37;121.83
28;29;11;30;101.19
28;32;11;39;110.58
28;35;11;26;82.37
28;25;11;25;69.96
28;17;11;28;95.5
36;48;11;22;57.63
36;55;11;10;23.9
36;59;11;22;66.87
36;71;11;8;28.13
36;49;11;18;52.29
36;57;11;18;41.78
36;1;11;4;6.84
47;40;11;22;86.51
47;60;11;22;57.67
47;84;11;30;104.12
47;87;11;28;103.48
47;92;11;33;94.51
47;85;11;25;59.53
47;56;11;38;128.69
47;46;11;33;111.49
47;89;11;25;66.49
47;52;11;28;80.92
47;53;11;18;53.1
47;69;11;28;72.45
47;78;11;32;80.63
47;83;11;45;145.56
47;45;11;29;54.98
47;7;11;31;65.65
47;38;11;25;86.42
47;2;11;25;68.77
47;5;11;8;25.42
47;6;11;38;113.57
47;9;11;42;143.51
47;10;11;26;60.43
47;12;11;28;79.03
47;35;11;45;136.11
47;36;11;32;69.14
37;45;11;4;19.62
30;30;11;47;162.33
20;13;11;19;51.78
48;54;11;38;123.56
48;69;11;38;120.05
48;19;11;31;77.26
48;32;11;26;72.09
48;13;11;45;129.01
48;35;11;51;125.34
48;49;11;31;98.55
48;53;11;38;110.91
48;62;11;42;128.52
48;77;11;38;101.66
48;81;11;31;78.85
48;82;11;25;58.63
48;83;11;35;106.6
48;85;11;18;65.1
48;86;11;19;50.93
48;43;11;42;136.1
48;25;11;30;85.04
48;10;11;31;113.29
48;16;11;38;113.18
48;29;11;36;60.55
48;20;11;55;187.37
48;33;11;28;75.5
48;66;11;26;67.09
48;41;11;41;135.64
48;57;11;27;70.36
48;71;11;25;87.33
48;74;11;38;104.04
48;75;11;42;101.17
48;78;11;32;125.31
48;79;11;36;93.17
48;80;11;35;94.09
48;84;11;40;136.33
48;88;11;32;86.85
48;89;11;33;90
48;87;11;40;111.44
48;50;11;28;83.96
48;51;11;37;74.79
48;28;11;44;149.19
48;37;11;35;105.38
48;24;11;49;89.37
48;21;11;37;110.04
48;5;11;30;71.53
48;12;11;28;78.97
48;34;11;42;128.19
48;40;11;22;58.98
48;42;11;34;108.41
48;45;11;46;163.06
48;47;11;29;67.12
48;48;11;48;145.54
48;52;11;39;105.81
48;61;11;31;98.66
48;64;11;27;89.63
48;67;11;25;85.75
48;68;11;44;150.7
48;70;11;42;127.22
48;72;11;31;83.23
48;73;11;35;74.75
48;90;11;28;87.12
48;92;11;22;55.94
48;39;11;30;93.72
48;91;11;32;109.39
48;63;11;36;110.66
48;55;11;27;82.11
